,portfolio_percentage,portfolio_long_percentage,portfolio_short_percentage,portfolio_percentage_after_costs,portfolio,portfolio_long,portfolio_short,portfolio_after_costs,riskfree,riskfree_daily,benchmark
2022-07-11,0.9898016814561688,1.0184832406855209,0.949875211054189,1.0082416203427602,0.0001953987539569102,0.0001953987539569102,0.0001953987539569102,0.0001953987539569102,0.00645,1.785929215558646e-05,-0.014638544540038767
2022-07-12,0.994385745678545,1.0184832406855209,0.9817690924040962,1.002501199476497,0.004631295650692646,0.004631295650692646,0.004631295650692646,0.004631295650692646,0.0066500000000000005,1.8411242513227677e-05,0.01587422369453506
2022-07-13,0.987085129576248,1.0184832406855209,0.9848989217173252,0.9936356687175854,-0.007341835031349109,-0.007341835031349109,-0.007341835031349109,-0.007341835031349109,0.0078000000000000005,2.158283641806591e-05,-0.01819626985762257
2022-07-14,0.985238424099474,1.0184832406855209,1.0036301025070915,0.9824233728459284,-0.0018708674879610587,-0.0018708674879610587,-0.0018708674879610587,-0.0018708674879610587,0.010009999999999998,2.7667693283106587e-05,-0.015366076718222432
2022-07-15,0.984288262738489,1.0184832406855209,0.9908679419325632,0.9878542917722074,-0.0009643973861996891,-0.0009643973861996891,-0.0009643973861996891,-0.0009643973861996891,0.01056,2.9179960852054876e-05,0.006819194512515558
2022-07-18,0.9804318401860668,1.001749409906541,0.9908679419325632,0.9998747049532704,-0.003917980837943702,-0.003917980837943702,-0.003917980837943702,-0.003917980837943702,0.008110000000000001,2.243717026328973e-05,0.01737504739348905
2022-07-19,1.0034522976898843,1.001749409906541,0.9921824396331752,1.0063610778732963,0.023479916257563405,0.023479916257563405,0.023479916257563405,0.023479916257563405,0.00869,2.4034897942337707e-05,0.013055267481181687
2022-07-20,1.001284621777066,1.001749409906541,0.9836727801593969,1.0084482316973675,-0.002160218196528896,-0.002160218196528896,-0.002160218196528896,-0.002160218196528896,0.00866,2.3952279325945014e-05,-0.00011532589691098938
2022-07-21,1.001244193863984,1.001749409906541,0.9710895246574408,1.0146994315352635,-4.037604513507098e-05,-4.037604513507098e-05,-4.037604513507098e-05,-4.037604513507098e-05,0.00905,2.50261302527921e-05,0.013490698225973707
2022-07-22,1.00072834445558,1.001749409906541,0.9537067172318252,1.022874985839667,-0.0005152083892874249,-0.0005152083892874249,-0.0005152083892874249,-0.0005152083892874249,0.00851,2.3539149484053112e-05,0.010669096746512174
2022-07-25,0.99970559506828,1.0438256158068009,0.9537067172318252,1.0209128079034004,-0.0010220050156131144,-0.0010220050156131144,-0.0010220050156131144,-0.0010220050156131144,0.00892,2.466822593882867e-05,-0.005791053052818906
2022-07-26,0.9980568461945586,1.0438256158068009,1.0160596116705043,0.9890270403593064,-0.001649234416467249,-0.001649234416467249,-0.001649234416467249,-0.001649234416467249,0.00903,2.497107104360019e-05,-0.012391776778168717
2022-07-27,1.00007978356803,1.0438256158068009,1.010161132706438,0.9939992172148108,0.0020268759050994234,0.0020268759050994234,0.0020268759050994234,0.0020268759050994234,0.00883,2.4420419088455603e-05,0.004522104455224829
2022-07-28,0.9947080239415564,1.0438256158068009,0.9887207597297996,0.9993476440766564,-0.005371331082514641,-0.005371331082514641,-0.005371331082514641,-0.005371331082514641,0.00815,2.2547387805049723e-05,0.021101160633880678
2022-07-29,0.9897112082925132,1.0438256158068009,0.96514260696691,1.0061399048090582,-0.005023399358178637,-0.005023399358178637,-0.005023399358178637,-0.005023399358178637,0.0091,2.5163773514469412e-05,0.021720836424683698
2022-08-01,0.9923235125208344,1.008232722477277,0.96514260696691,1.0031163612386382,0.0026394610937345853,0.0026394610937345853,0.0026394610937345853,0.0026394610937345853,0.00865,2.3924739242620063e-05,-0.010745009322084775
2022-08-02,1.0019793406397373,1.008232722477277,1.0151516271465983,0.9934035270664382,0.009730524367374649,0.009730524367374649,0.009730524367374649,0.009730524367374649,0.00938,2.593445011700446e-05,-0.013343636473536313
2022-08-03,0.9993253060695486,1.008232722477277,0.9997887526801208,0.9984309297294884,-0.0026487917091125857,-0.0026487917091125857,-0.0026487917091125857,-0.0026487917091125857,0.00873,2.4145052285762247e-05,0.009526610236326949
2022-08-04,0.9952824001687832,1.008232722477277,0.9928748091222146,0.9978449956076758,-0.0040456354664594185,-0.0040456354664594185,-0.0040456354664594185,-0.0040456354664594185,0.00991,2.7392647315771512e-05,0.007018975439646802
2022-08-05,0.9975717972394572,1.008232722477277,1.01352983877009,0.9898068778544122,0.002300248723664522,0.002300248723664522,0.002300248723664522,0.002300248723664522,0.010820000000000001,2.989456528923462e-05,-0.01708819941087447
2022-08-08,0.9932706357223886,0.9871794555553514,1.01352983877009,0.9925897277776756,-0.0043116310314416095,-0.0043116310314416095,-0.0043116310314416095,-0.0043116310314416095,0.01056,2.9179960852054876e-05,0.01230059174586251
2022-08-09,1.0033718215224108,0.9871794555553514,1.0183355685871087,0.9932040372288564,0.010169620883512476,0.010169620883512476,0.010169620883512476,0.010169620883512476,0.010709999999999999,2.9592255015309377e-05,-0.01916851164001354
2022-08-10,1.0001965429543704,0.9871794555553514,0.9894863391379768,1.0044533733853818,-0.0031646080744249794,-0.0031646080744249794,-0.0031646080744249794,-0.0031646080744249794,0.01137,3.140562472681019e-05,0.026195550141103974
2022-08-11,0.9969467144174828,0.9871794555553514,0.9813658090785464,1.0052638098782094,-0.0032491899314991413,-0.0032491899314991413,-0.0032491899314991413,-0.0032491899314991413,0.01135,3.135069146975589e-05,0.0011007783686338701
2022-08-12,0.997520316031438,0.9871794555553514,0.9722080529489926,1.0104162895569415,0.0005753583473018242,0.0005753583473018242,0.0005753583473018242,0.0005753583473018242,0.010280000000000001,2.8410181771132414e-05,0.004777248182151972
2022-08-15,0.9985941655017192,1.0183902292486076,0.9722080529489926,1.0081951146243038,0.0010765188969317219,0.0010765188969317219,0.0010765188969317219,0.0010765188969317219,0.01019,2.8162707597534364e-05,-0.0013375514718335646
2022-08-16,1.0006656671336347,1.0183902292486076,1.0049654138441262,0.9971829602115716,0.0020744179201914736,0.0020744179201914736,0.0020744179201914736,0.0020744179201914736,0.01002,2.7695196386234855e-05,0.005795768264989842
2022-08-17,0.9979199645197032,1.0183902292486076,1.0165490624317095,0.9886454333038482,-0.002743876105789078,-0.002743876105789078,-0.002743876105789078,-0.002743876105789078,0.01091,3.0141885658085954e-05,-0.014999217886366156
2022-08-18,0.9961782904615613,1.0183902292486076,1.0067753939289423,0.9917905934970902,-0.0017453043531203694,-0.0017453043531203694,-0.0017453043531203694,-0.0017453043531203694,0.01079,2.9812120286409893e-05,0.009488072846411288
2022-08-19,0.9992823597516431,1.0183902292486076,1.0265870328628948,0.9849888433201958,0.003115977651594548,0.003115977651594548,0.003115977651594548,0.003115977651594548,0.0116,3.203727933187572e-05,-0.016533373717780186
2022-08-22,0.9968887839979452,0.9505834514098346,1.0265870328628948,0.9742917257049172,-0.002395294713591123,-0.002395294713591123,-0.002395294713591123,-0.002395294713591123,0.01183,3.266879073726692e-05,-0.021688754469173066
2022-08-23,0.9980957972134252,0.9505834514098346,0.9929977321896396,1.0005969311186054,0.0012107802142575785,0.0012107802142575785,0.0012107802142575785,0.0012107802142575785,0.01206,3.3300159008264885e-05,-0.006542123347130335
2022-08-24,0.9953436381895756,0.9505834514098346,0.9852956984506538,1.0016957889642486,-0.002757409691067081,-0.002757409691067081,-0.002757409691067081,-0.002757409691067081,0.01265,3.491910180719593e-05,0.000598690297920923
2022-08-25,0.9902905092568508,0.9505834514098346,0.9794631990801872,0.9995589097167574,-0.005076768202302406,-0.005076768202302406,-0.005076768202302406,-0.005076768202302406,0.01253,3.4589901520387656e-05,0.0031569184740098954
2022-08-26,0.990361329654098,0.9505834514098346,0.9971070897190858,0.990807784794555,7.151476923694666e-05,7.151476923694666e-05,7.151476923694666e-05,7.151476923694666e-05,0.01298,3.5824202046397247e-05,-0.01951653463746139
2022-08-29,0.9847437556837468,0.9714619308580807,0.9971070897190858,0.9847309654290404,-0.005672246888227317,-0.005672246888227317,-0.005672246888227317,-0.005672246888227317,0.014339999999999999,3.9551211813204645e-05,-0.00794641146813535
2022-08-30,1.0013592986685875,0.9714619308580807,1.004463528616867,0.998127534360154,0.016872961000198305,0.016872961000198305,0.016872961000198305,0.016872961000198305,0.01424,3.927733676145628e-05,0.002426500307194379
2022-08-31,1.000594677448713,0.9714619308580807,0.9990954007790834,1.0000469770591716,-0.0007635832821356603,-0.0007635832821356603,-0.0007635832821356603,-0.0007635832821356603,0.014379999999999999,3.9660754294956746e-05,-0.006910549925643217
2022-09-01,1.0025061176071115,0.9714619308580807,1.0263881281083984,0.9883120535529122,0.0019103041436039359,0.0019103041436039359,0.0019103041436039359,0.0019103041436039359,0.01417,3.9085608202427125e-05,-0.02752004970604216
2022-09-02,1.001636584109091,0.9714619308580807,1.0083533935990796,0.9964598873095512,-0.000867359792373068,-0.000867359792373068,-0.000867359792373068,-0.000867359792373068,0.01391,3.8373357997834034e-05,0.025307201149771696
2022-09-05,1.001242236111774,0.9792551960217392,1.0083533935990796,0.9886275980108696,-0.0003937036681499473,-0.0003937036681499473,-0.0003937036681499473,-0.0003937036681499473,0.01494,4.11938969062664e-05,-0.014825287804439813
2022-09-06,1.0031390700078409,0.9792551960217392,1.004366865703462,0.99995563715611,0.001894480503971785,0.001894480503971785,0.001894480503971785,0.001894480503971785,0.01505,4.1494950792309027e-05,0.0034285963681321974
2022-09-07,1.0066337974805273,0.9792551960217392,1.0097638017231352,1.0007518966189597,0.003483791606939457,0.003483791606939457,0.003483791606939457,0.003483791606939457,0.014690000000000002,4.050956250334359e-05,-0.0027388120610626343
2022-09-08,1.0057239153644475,0.9792551960217392,1.0008671055604386,1.0042903625842283,-0.000903885919941394,-0.000903885919941394,-0.000903885919941394,-0.000903885919941394,0.01543,4.25347048571556e-05,0.00702576798439325
2022-09-09,1.00441096178695,0.9792551960217392,0.9805571631549458,1.0131323802094772,-0.0013054811140904565,-0.0013054811140904565,-0.0013054811140904565,-0.0013054811140904565,0.01387,3.826376487747751e-05,0.01629686215488957
2022-09-12,0.9990880992903868,1.0338662201175506,0.9805571631549458,1.0159331100587752,-0.005299486663400632,-0.005299486663400632,-0.005299486663400632,-0.005299486663400632,0.012889999999999999,3.557738569059943e-05,0.02095956232973073
2022-09-13,1.0026307884234884,1.0338662201175506,1.0184085117014203,0.992426532572778,0.0035459226624938722,0.0035459226624938722,0.0035459226624938722,0.0035459226624938722,0.014950000000000001,4.1221266785962385e-05,-0.02311931572345227
2022-09-14,1.0042198521059902,1.0338662201175506,1.030192611927394,0.9881235461422934,0.0015848941612897072,0.0015848941612897072,0.0015848941612897072,0.0015848941612897072,0.014650000000000002,4.0400053395783786e-05,-0.012721370419553346
2022-09-15,1.0022985546630312,1.0338662201175506,1.034714273963791,0.9839414176811356,-0.0019132239209668223,-0.0019132239209668223,-0.0019132239209668223,-0.0019132239209668223,0.01429,3.941427765319361e-05,-0.004590596145265469
2022-09-16,0.9972319739847396,1.0338662201175506,1.0449360564506371,0.973763945759421,-0.0050549615727969455,-0.0050549615727969455,-0.0050549615727969455,-0.0050549615727969455,0.014610000000000001,4.0290539983223184e-05,-0.014446520238423521
2022-09-19,0.9987515515362174,0.940193064139311,1.0449360564506371,0.9690965320696556,0.0015237954569444767,0.0015237954569444767,0.0015237954569444767,0.0015237954569444767,0.014490000000000001,3.996197391042955e-05,-0.00577157381170712
2022-09-20,0.9931549027427689,0.940193064139311,1.0248016769250627,0.9797540642802376,-0.005603644655009732,-0.005603644655009732,-0.005603644655009732,-0.005603644655009732,0.0151,4.163178271254786e-05,-0.01965338907029668
2022-09-21,0.9894975643498644,0.940193064139311,1.0167525942972528,0.980121267201238,-0.0036825457769016356,-0.0036825457769016356,-0.0036825457769016356,-0.0036825457769016356,0.01585,4.36834553763088e-05,0.009366509964245706
2022-09-22,0.987442223305956,0.940193064139311,1.040723811632743,0.9660803174895845,-0.002077156243692979,-0.002077156243692979,-0.002077156243692979,-0.002077156243692979,0.01508,4.157705075091833e-05,-0.028784472929265004
2022-09-23,0.9847719376242132,0.940193064139311,1.0477958672800494,0.9598740039841884,-0.0027042449864080886,-0.0027042449864080886,-0.0027042449864080886,-0.0027042449864080886,0.01625,4.47770632401312e-05,-0.00869365073636108
2022-09-26,0.9856732969898968,0.9150478601400308,1.0477958672800494,0.9565239300700152,0.0009152975742363623,0.0009152975742363623,0.0009152975742363623,0.0009152975742363623,0.01619,4.461304942826594e-05,-0.007488624121294474
2022-09-27,0.997500871551694,0.9150478601400308,1.0006852181478838,0.996158262477752,0.011999487657742947,0.011999487657742947,0.011999487657742947,0.011999487657742947,0.0163,4.4913734040363806e-05,0.004116813060335955
2022-09-28,0.9944689639221324,0.9150478601400308,0.9927472613072192,0.9970953332685228,-0.0030395037398265323,-0.0030395037398265323,-0.0030395037398265323,-0.0030395037398265323,0.01627,4.483173236491389e-05,0.010071267117064853
2022-09-29,0.9945218161053302,0.9150478601400308,1.007499535846859,0.9897720481819008,5.314613639573196e-05,5.314613639573196e-05,5.314613639573196e-05,5.314613639573196e-05,0.016200000000000003,4.4640385734373567e-05,-0.024029064425988844
2022-09-30,0.9933446385468808,0.9150478601400308,0.9850069173341052,0.9998411798798283,-0.0011836618758744866,-0.0011836618758744866,-0.0011836618758744866,-0.0011836618758744866,0.01693,4.663521184800068e-05,0.02337444710190706
2022-10-03,0.9958625795570724,1.0125369975612548,0.9850069173341052,1.0052684987806275,0.002534811094239142,0.002534811094239142,0.002534811094239142,0.002534811094239142,0.01605,4.4230312975290786e-05,0.006272999998876427
2022-10-04,0.9985700900146132,1.0125369975612548,0.976351011205804,1.0093945844117114,0.002718759107049662,0.002718759107049662,0.002718759107049662,0.002718759107049662,0.01651,4.548767818901567e-05,0.035658451861304785
2022-10-05,0.9946024645236288,1.0125369975612548,0.9961488144181982,0.9955280573145294,-0.003973306962284817,-0.003973306962284817,-0.003973306962284817,-0.003973306962284817,0.01619,4.461304942826594e-05,-0.021984582686605192
2022-10-06,0.9920337456584504,1.0125369975612548,0.9811308454648904,1.0004683229260054,-0.0025826588579878074,-0.0025826588579878074,-0.0025826588579878074,-0.0025826588579878074,0.01656,4.562431413002166e-05,0.004056799947833589
2022-10-07,0.9942159796496748,1.0125369975612548,1.009292998641124,0.9885694803291128,0.002199757821520487,0.002199757821520487,0.002199757821520487,0.002199757821520487,0.01664,4.5842917696159446e-05,-0.0281994219855769
2022-10-10,0.9932190221658432,0.9750443031999968,1.009292998641124,0.9865221515999985,-0.001002757453348102,-0.001002757453348102,-0.001002757453348102,-0.001002757453348102,0.01688,4.649862548400385e-05,-0.0021642525511700317
2022-10-11,0.9987266163890866,0.9750443031999968,0.9899977038792496,1.002727764449462,0.005545196074913328,0.005545196074913328,0.005545196074913328,0.005545196074913328,0.01654,4.556966055790923e-05,-0.000584998995390329
2022-10-12,0.9982900851571364,0.9750443031999968,0.9975858495532396,0.9984971603805164,-0.0004370878124070332,-0.0004370878124070332,-0.0004370878124070332,-0.0004370878124070332,0.01663,4.5815593188613946e-05,-0.003669342139684728
2022-10-13,0.9956330289279496,0.9750443031999968,0.9815129314948204,1.0038765631805395,-0.002661607351102324,-0.002661607351102324,-0.002661607351102324,-0.002661607351102324,0.01726,4.753651392563896e-05,0.01190834064898616
2022-10-14,0.9954379775992496,0.9750443031999968,0.9671304718998068,1.0108727416493462,-0.00019590684823911353,-0.00019590684823911353,-0.00019590684823911353,-0.00019590684823911353,0.01589,4.3792835484834924e-05,0.009502309454649138
2022-10-17,0.9902608039780372,1.0418251466163289,0.9671304718998068,1.0199125733081644,-0.005200900244632489,-0.005200900244632489,-0.005200900244632489,-0.005200900244632489,0.01562,4.3054436390521644e-05,0.021926079004162435
2022-10-18,0.9943182811124278,1.0418251466163289,0.9892590381475954,0.99868876203863,0.004097382344217859,0.004097382344217859,0.004097382344217859,0.004097382344217859,0.01539,4.242527533504514e-05,0.015662797174392562
2022-10-19,0.9974553554536728,1.0418251466163289,1.0122542732465891,0.990328218830378,0.0031550001652742576,0.0031550001652742576,0.0031550001652742576,0.0031550001652742576,0.01552,4.278090556586456e-05,-0.018921731234137762
2022-10-20,0.9926619409921188,1.0418251466163289,1.0056875764704278,0.9888181527569048,-0.004805643115098457,-0.004805643115098457,-0.004805643115098457,-0.004805643115098457,0.01607,4.428499283126719e-05,-0.005427822895889389
2022-10-21,0.9913974997119476,1.0418251466163289,1.00536837918631,0.9877133101187928,-0.0012737884147220324,-0.0012737884147220324,-0.0012737884147220324,-0.0012737884147220324,0.015220000000000001,4.196015190149893e-05,-0.004003067524859016
2022-10-24,0.9961420717716868,0.9940353532611276,1.00536837918631,0.9960176766305636,0.004785741401524435,0.004785741401524435,0.004785741401524435,0.004785741401524435,0.01558,4.294502728363625e-05,0.0205407331535592
2022-10-25,0.9931921535666378,0.9940353532611276,0.9702399454949142,1.0070721808191807,-0.0029613428532362374,-0.0029613428532362374,-0.0029613428532362374,-0.0029613428532362374,0.015629999999999998,4.3081787995724596e-05,0.021912371639492
2022-10-26,0.9864795853039484,0.9940353532611276,0.95607673563869,1.0074412174846037,-0.006758579634951856,-0.006758579634951856,-0.006758579634951856,-0.006758579634951856,0.01565,4.3136490400552674e-05,0.005253967252742298
2022-10-27,0.9784855053247186,0.9940353532611276,0.9463968530598382,1.0042870787947995,-0.008103644614973704,-0.008103644614973704,-0.008103644614973704,-0.008103644614973704,0.01559,4.2972379963091e-05,-0.0024938713851535566
2022-10-28,0.9816941966977998,0.9940353532611276,0.9456389550819602,1.0078747191568198,0.003279242620989553,0.003279242620989553,0.003279242620989553,0.003279242620989553,0.015560000000000001,4.289032111870483e-05,0.000292607081205043
2022-10-31,0.9804214457342528,1.0138576433319244,0.9456389550819602,1.005928821665962,-0.0012964841473324107,-0.0012964841473324107,-0.0012964841473324107,-0.0012964841473324107,0.01562,4.3054436390521644e-05,-0.002353154821926662
2022-11-01,0.9989797679350974,1.0138576433319244,0.993919536664872,1.0010199996026614,0.018928923149927446,0.018928923149927446,0.018928923149927446,0.018928923149927446,0.01583,4.362876371133417e-05,0.007822279857771619
2022-11-02,1.001628256194665,1.0138576433319244,0.9917840204186829,1.0047362459853235,0.0026511930917700877,0.0026511930917700877,0.0026511930917700877,0.0026511930917700877,0.01565,4.3136490400552674e-05,0.0007008281377169912
2022-11-03,0.9988924734490032,1.0138576433319244,0.9967725963606032,0.9995061752687016,-0.0027313354318252436,-0.0027313354318252436,-0.0027313354318252436,-0.0027313354318252436,0.01559,4.2972379963091e-05,-0.014230622112287983
2022-11-04,1.0017475614412843,1.0138576433319244,0.9870986352318863,1.0071982438253413,0.002858253584014925,0.002858253584014925,0.002858253584014925,0.002858253584014925,0.015609999999999999,4.302708451664472e-05,0.018014881926565973
2022-11-07,0.9961485663513832,1.0203640046287654,0.9870986352318863,1.0091820023143827,-0.005589227571310973,-0.005589227571310973,-0.005589227571310973,-0.005589227571310973,0.01562,4.3054436390521644e-05,0.00975659228556891
2022-11-08,0.9961066711261752,1.0203640046287654,0.9833453509506064,1.003433995650872,-4.2057205745349435e-05,-4.2057205745349435e-05,-4.2057205745349435e-05,-4.2057205745349435e-05,0.01564,4.310913933247562e-05,0.015008408350570601
2022-11-09,0.992394243176914,1.0203640046287654,0.9812473263069108,1.0007705800234583,-0.0037269381451526806,-0.0037269381451526806,-0.0037269381451526806,-0.0037269381451526806,0.015600000000000001,4.2999732374093824e-05,-0.002389467524482991
2022-11-10,0.98942397013235,1.0203640046287654,0.9413665133313492,1.0177407134666754,-0.0029930373588781256,-0.0029930373588781256,-0.0029930373588781256,-0.0029930373588781256,0.01497,4.1276005738444255e-05,0.04275321966250867
2022-11-11,0.9846873004641904,1.0203640046287654,0.9211677132304176,1.0231034438489814,-0.0047873002991083435,-0.0047873002991083435,-0.0047873002991083435,-0.0047873002991083435,0.01669,4.597953621399142e-05,0.009249756387002206
2022-11-14,0.989913557189828,1.0522557029385688,0.9211677132304176,1.0251278514692843,0.00530752932750711,0.00530752932750711,0.00530752932750711,0.00530752932750711,0.01679,4.625275315062183e-05,-0.003426151224153573
2022-11-15,0.9985944701852209,1.0522557029385688,1.0120960175707536,0.991546461399844,0.008769364690828452,0.008769364690828452,0.008769364690828452,0.008769364690828452,0.01677,4.6198111906869954e-05,-0.00734244444136356
2022-11-16,0.998068599388067,1.0522557029385688,1.022919955338347,0.9856086217188936,-0.0005266109645652994,-0.0005266109645652994,-0.0005266109645652994,-0.0005266109645652994,0.0168,4.628007337048601e-05,-0.016339734326533017
2022-11-17,0.9954876186910984,1.0522557029385688,1.0272190973702189,0.9808780700059888,-0.002585975251151229,-0.002585975251151229,-0.002585975251151229,-0.002585975251151229,0.01718,4.7318043229438445e-05,-0.006123854281279484
2022-11-18,0.9931353120428432,1.0522557029385688,1.0176153930164729,0.9833276155346068,-0.0023629692666072843,-0.0023629692666072843,-0.0023629692666072843,-0.0023629692666072843,0.016819999999999998,4.63347130064129e-05,0.01081756590519567
2022-11-21,0.989553341347106,0.961328741984736,1.0176153930164729,0.979664370992368,-0.0036067297701550816,-0.0036067297701550816,-0.0036067297701550816,-0.0036067297701550816,0.01733,4.772766173077869e-05,-0.001664747977966452
2022-11-22,1.0000814933298796,0.961328741984736,0.9979509747952474,1.0001060059322555,0.010639297087756017,0.010639297087756017,0.010639297087756017,0.010639297087756017,0.01732,4.770035570444975e-05,0.005967916137570306
2022-11-23,0.998258694173756,0.961328741984736,0.9869014267395172,1.0038079808039977,-0.001822650622255173,-0.001822650622255173,-0.001822650622255173,-0.001822650622255173,0.01753,4.827372605387126e-05,0.008337906380606608
2022-11-24,0.99512468962764,0.961328741984736,0.9730984083834912,1.0075754854358945,-0.003139471325827037,-0.003139471325827037,-0.003139471325827037,-0.003139471325827037,0.018009999999999998,4.9583843857003984e-05,0.0029293556058911374
2022-11-25,0.9930112953404934,0.961328741984736,0.9705068047050804,1.0067578929879533,-0.002123748218866406,-0.002123748218866406,-0.002123748218866406,-0.002123748218866406,0.018340000000000002,5.0484192558597485e-05,0.0023045958400984556
2022-11-28,0.9958070649113197,1.0113701414266647,0.9705068047050804,1.0046850707133324,0.0028154458906408664,0.0028154458906408664,0.0028154458906408664,0.0028154458906408664,0.018340000000000002,5.0484192558597485e-05,-0.01164402729527625
2022-11-29,1.000702263542478,1.0113701414266647,1.0058819896895412,0.9967612686977076,0.004915810304674251,0.004915810304674251,0.004915810304674251,0.004915810304674251,0.01859,5.116608122746058e-05,-0.004466207388168053
2022-11-30,0.9909285221376282,1.0113701414266647,0.9867170570551332,0.9965699936100616,-0.009766882479360972,-0.009766882479360972,-0.009766882479360972,-0.009766882479360972,0.01839,5.062058364635469e-05,0.003961416121220029
2022-12-01,0.9813912622178076,1.0113701414266647,0.9631378667376252,0.9988223288489948,-0.009624568984296533,-0.009624568984296533,-0.009624568984296533,-0.009624568984296533,0.01891,5.203865522984685e-05,0.013193895025916058
2022-12-02,0.9762864949001744,1.0113701414266647,0.956335670900196,0.9971186594500764,-0.005201561817553935,-0.005201561817553935,-0.005201561817553935,-0.005201561817553935,0.0184,5.064786106245833e-05,0.0031940732013975293
2022-12-05,0.9851558303948214,1.0076776559949785,0.956335670900196,1.0028388279974891,0.009084767167196972,0.009084767167196972,0.009084767167196972,0.009084767167196972,0.01867,5.138425035355887e-05,0.005657598892129023
2022-12-06,1.0012680833610728,1.0076776559949785,1.0178283966638435,0.991353885029151,0.016355029802538112,0.016355029802538112,0.016355029802538112,0.016355029802538112,0.01867,5.138425035355887e-05,-0.016974674147676505
2022-12-07,1.0032255709212328,1.0076776559949785,1.0231553665483786,0.9906478876470436,0.0019550084464783346,0.0019550084464783346,0.0019550084464783346,0.0019550084464783346,0.01879,5.171147200822013e-05,-0.009724056506056455
2022-12-08,0.9987481588199342,1.0076776559949785,1.0209578830935295,0.9872692172731694,-0.004463016325617741,-0.004463016325617741,-0.004463016325617741,-0.004463016325617741,0.020739999999999998,5.702344369540313e-05,0.0005503952133862899
2022-12-09,0.9953664135069112,1.0076776559949785,1.0031273400449343,0.992802743484444,-0.0033859840272633113,-0.0033859840272633113,-0.0033859840272633113,-0.0033859840272633113,0.02005,5.514498071357288e-05,0.014539868920959709
2022-12-12,0.993126531430144,0.9810729892071568,1.0031273400449343,0.9895364946035784,-0.002250309078518753,-0.002250309078518753,-0.002250309078518753,-0.002250309078518753,0.02019,5.552622057636292e-05,-0.0034503854503620257
2022-12-13,1.0017853128625636,0.9810729892071568,0.9915077681828882,1.0050314287711195,0.008718709206117614,0.008718709206117614,0.008718709206117614,0.008718709206117614,0.02021,5.5580679154898505e-05,0.01736116955040856
2022-12-14,1.000689533739981,0.9810729892071568,0.9902410301983496,1.0045690186408065,-0.0010938263004189874,-0.0010938263004189874,-0.0010938263004189874,-0.0010938263004189874,0.02023,5.5635136668952256e-05,0.0017380857777120617
2022-12-15,1.0008975170873802,0.9810729892071568,1.0158902938886205,0.99195237014307,0.00020784003468277135,0.00020784003468277135,0.00020784003468277135,0.00020784003468277135,0.02108,5.794859747543235e-05,-0.03044270762169654
2022-12-16,0.9985841900626038,0.9810729892071568,1.0253962690805518,0.984886055522328,-0.0023112526360422603,-0.0023112526360422603,-0.0023112526360422603,-0.0023112526360422603,0.02059,5.661518991773029e-05,-0.01998552259690123
2022-12-19,0.9945172241393913,0.9607993849891868,1.0253962690805518,0.9793996924945936,-0.004072732137845647,-0.004072732137845647,-0.004072732137845647,-0.004072732137845647,0.02062,5.6696845459836e-05,-0.002796545162711883
2022-12-20,0.9993904845231812,0.9607993849891868,1.0046224321119803,0.996079268467191,0.004900126680065453,0.004900126680065453,0.004900126680065453,0.004900126680065453,0.020870000000000003,5.7377215245679736e-05,-0.006697204045490124
2022-12-21,0.996119368613528,0.9607993849891868,0.9867813730196892,1.0017286821036833,-0.0032731109214171328,-0.0032731109214171328,-0.0032731109214171328,-0.0032731109214171328,0.020630000000000003,5.672406344214842e-05,0.016088876264320096
2022-12-22,0.999298879385946,0.9607993849891868,1.0022068018062606,0.9971954784828156,0.0031918973494546865,0.0031918973494546865,0.0031918973494546865,0.0031918973494546865,0.02141,5.884624711449682e-05,-0.01177406963337324
2022-12-23,0.9973425249299144,0.9607993849891868,0.9893105446264508,1.001687252616689,-0.0019577270588292395,-0.0019577270588292395,-0.0019577270588292395,-0.0019577270588292395,0.020640000000000002,5.675128115822936e-05,0.007703269893257314
2022-12-27,1.0029481759992265,1.0129983411276264,0.9893105446264508,1.0054991705638132,0.00562058764084683,0.00562058764084683,0.00562058764084683,0.00562058764084683,0.020720000000000002,5.69690133152001e-05,0.005962609522911944
2022-12-28,1.0019692264841635,1.0129983411276264,1.0092438540804822,0.9963472994439224,-0.0009760718833629056,-0.0009760718833629056,-0.0009760718833629056,-0.0009760718833629056,0.02075,5.7050658486712535e-05,-0.006953139282709131
2022-12-29,1.0008724553954813,1.0129983411276264,0.992021464980868,1.0038617229050473,-0.0010946155427654647,-0.0010946155427654647,-0.0010946155427654647,-0.0010946155427654647,0.021269999999999997,5.846546138199571e-05,0.014322492888456217
2022-12-30,0.9986735728737658,1.0129983411276264,0.9997143619307284,0.9978163919084014,-0.002196965767078396,-0.002196965767078396,-0.002196965767078396,-0.002196965767078396,0.02089,5.7431637650484646e-05,-0.01691165991666077
2023-01-02,0.9969933930987313,1.0129983411276264,0.9751250699927008,1.0084308581023809,-0.0016824113711146893,-0.0016824113711146893,-0.0016824113711146893,-0.0016824113711146893,0.020720000000000002,5.69690133152001e-05,0.017893216811811108
2023-01-03,0.9967068368184636,1.0261118813967798,0.9751250699927008,1.01205594069839,-0.0002874204405477476,-0.0002874204405477476,-0.0002874204405477476,-0.0002874204405477476,0.025099999999999997,6.886395103311571e-05,0.00743864311983411
