,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,p_alpha,l_alpha,s_alpha,pac_alpha,p_sr,l_sr,s_sr,pac_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,total_trades
2022-10-05,1.065086399082957,0.6969842173657643,1.5306966306423302,0.9909215277302056,-0.004296780619991614,-0.03609359453071981,0.011168176167256183,-0.004616885602334975,0.01619,4.461304942826594e-05,-0.022079601513482427,,,,,,,,,,,,,,,,,
2022-10-06,1.0665878950381966,0.7015920619588347,1.5290917779597386,0.9924230236854448,0.0014097409905264868,0.006611117552253409,-0.001048445949683785,0.001515252129680178,0.01656,4.562431413002166e-05,0.0035263003232441914,,,,,,,,,,,,,,,,,
2022-10-07,1.0651391481673955,0.6782199322032509,1.5495664139737206,0.990974276814644,-0.001358300499696985,-0.033312990586480073,0.013390063506391492,-0.0014598077999246062,0.01664,4.5842917696159446e-05,-0.02923377257198634,,,,,,,,,,,,,,,,,
2022-10-10,1.0638790482069602,0.6819858804192145,1.562341391463261,0.9880416315104292,-0.0011830378806405584,0.0055526946896555796,0.00824422714272699,-0.0029593556289284617,0.01688,4.649862548400385e-05,-0.0020109597305314475,,,,,,,,,,,,,,,,,
2022-10-11,1.065425973423213,0.6926054906190041,1.5548156316959767,0.989588556726682,0.001454042373388198,0.015571598334648495,-0.004816975219632202,0.0015656478096859328,0.01654,4.556966055790923e-05,-0.0005541282555033833,,,,,,,,,,,,,,,,,
2022-10-12,1.0623657992589828,0.6846127583784563,1.5566880156080642,0.986528382562452,-0.0028722541411280167,-0.011540093673534813,0.001204248191179591,-0.003092370201159489,0.01663,4.5815593188613946e-05,-0.003477822580645107,,,,,,,,,,,,,,,,,
2022-10-13,1.0639821225506512,0.7012806449609333,1.5432527756089238,0.9881447058541202,0.0015214376185639367,0.024346444582709736,-0.008630656794702984,0.0016383951239899996,0.01726,4.753651392563896e-05,,,,,,,,,,,,,,,,,,
2022-10-14,1.0607656458863524,0.7125045018992351,1.5255959653420246,0.9849282291898216,-0.003023055177457379,0.01600480067281329,-0.011441295001029528,-0.0032550664343420355,0.01589,4.3792835484834924e-05,0.021900763744878704,,,,,,,,,,,,,,,,,
2022-10-17,1.054437058136771,0.7110220387790379,1.4680915641807402,0.9772966197781636,-0.005966056474513093,-0.0020806368468487824,-0.03769307370211383,-0.007748391390848375,0.01562,4.3054436390521644e-05,0.022074836666006847,,,,,,,,,,,,,,,,,
2022-10-18,1.0550780587800714,0.7172231068285994,1.463172497417779,0.977937620421464,0.0006079079242844454,0.008721344362560002,-0.0033506539258033596,0.0006558915996721648,0.01539,4.242527533504514e-05,0.016222760290556915,,,,,,,,,,,,,,,,,
2022-10-19,1.0552087227617697,0.6932090024598099,1.4874479297499654,0.9780682844031622,0.0001238429522922857,-0.03348205619723332,0.016590957235068204,0.00013361177540316405,0.01552,4.278090556586456e-05,-0.018680009530617103,,,,,,,,,,,,,,,,,
2022-10-20,1.051118066597396,0.6907747610099978,1.4817008588710303,0.9739776282387886,-0.003876632249274148,-0.0035115548718702705,-0.003863712311530265,-0.004182382998820677,0.01607,4.428499283126719e-05,,,,,,,,,,,,,,,,,,
2022-10-21,1.044262211237489,0.6886533657200982,1.4701105434411157,0.9671217728788816,-0.006522440796874696,-0.003071037637214613,-0.00782230459037847,-0.007039027551694721,0.015220000000000001,4.196015190149893e-05,-0.009954839022969009,,,,,,,,,,,,,,,,,
2022-10-24,1.0554354709806244,0.7096175595966806,1.4737716581977751,0.976267397559961,0.010699668744974078,0.03044230220912514,0.0024903669815807827,0.009456538915316948,0.01558,4.294502728363625e-05,0.021483225426721653,,,,,,,,,,,,,,,,,
2022-10-25,1.05479456968905,0.7356538793186139,1.446453535892693,0.9756264962683866,-0.0006072387267589408,0.03669063620231072,-0.018536197349926287,-0.0006564813013075765,0.015629999999999998,4.3081787995724596e-05,0.022375876308460496,,,,,,,,,,,,,,,,,
2022-10-26,1.053168074576838,0.7370977581475394,1.4417566668393431,0.9740000011561744,-0.0015420017877902925,0.0019627148982928055,-0.0032471620669455303,-0.0016671288842946552,0.01565,4.3136490400552674e-05,0.005401089611121623,,,,,,,,,,,,,,,,,
2022-10-27,1.0601084987512506,0.7394205414819287,1.4533147318537794,0.980940425330587,0.006590044212269941,0.003151255459285185,0.008016654460682338,0.007125692162396335,0.01559,4.2972379963091e-05,-0.002522539356285325,,,,,,,,,,,,,,,,,
2022-10-28,1.0627262554393162,0.7428407089145423,1.4551300777972969,0.9835581820186527,0.002469329027311007,0.004625469865577436,0.0012491072330917952,0.0026686194395377782,0.015560000000000001,4.289032111870483e-05,-9.366365381913155e-05,,,,,,,,,,,,,,,,,
2022-10-31,1.061748270481099,0.7346668391981273,1.439377902781338,0.9801541400196788,-0.0009202604652059909,-0.011003529583561655,-0.010825269339359456,-0.0034609462472138253,0.01562,4.3054436390521644e-05,-0.002669664184347331,,,,,,,,,,,,,,,,,
2022-11-01,1.0633958194217623,0.7470261986430344,1.4303136412177582,0.9818016889603424,0.0015517321633278236,0.01682308059309867,-0.006297346614856925,0.0016809080055821823,0.01583,4.362876371133417e-05,0.007889546351084853,,,,,,,,,,,,,,,,,
2022-11-02,1.061641580586646,0.7505590882915848,1.4232722738989745,0.9800474501252256,-0.0016496574493496396,0.0047292714164079985,-0.004922953341050973,-0.0017867547538793493,0.01565,4.3136490400552674e-05,0.0007455036809242976,,,,,,,,,,,,,,,,,
2022-11-03,1.0595517419051637,0.7318062156573107,1.4378454691702838,0.9779576114437434,-0.0019684973909249726,-0.024985204931645244,0.010239218130334793,-0.002132385203609477,0.01559,4.2972379963091e-05,-0.01480584784430583,,,,,,,,,,,,,,,,,
2022-11-04,1.0600112666447483,0.739361136943163,1.4312095973636012,0.9784171361833284,0.00043369730935305384,0.010323663729839172,-0.004615149505956206,0.0004698820625841371,0.015609999999999999,4.302708451664472e-05,0.0183837429111533,,,,,,,,,,,,,,,,,
2022-11-07,1.0642705613434438,0.7497736071222391,1.416619116773472,0.9805222874572465,0.004018159837279267,0.014083063957250674,-0.010194510026348302,0.0021515887202567807,0.01562,4.3054436390521644e-05,0.010023666991507696,,,,,,,,,,,,,,,,,
2022-11-08,1.0621774317329635,0.7665436653290558,1.3956627993456947,0.9784291578467662,-0.00196672696446476,0.02236682919685995,-0.014793191182897458,-0.002134708855938694,0.01564,4.310913933247562e-05,0.015713301171605742,,,,,,,,,,,,,,,,,
2022-11-09,1.062339839209996,0.7627232225978028,1.3998080570310123,0.9785915653237984,0.00015290051565819418,-0.004983985784571043,0.002970099716966601,0.00016598797749400873,0.015600000000000001,4.2999732374093824e-05,-0.0023069615958746237,,,,,,,,,,,,,,,,,
2022-11-10,1.0616498647467574,0.7989115157174722,1.362239814984866,0.97790159086056,-0.0006494856332901477,0.04744616664012624,-0.026838138170049097,-0.000705068884392146,0.01497,4.1276005738444255e-05,,,,,,,,,,,,,,,,,,
2022-11-11,1.0607835130573031,0.8070320590628961,1.3523865682605338,0.977035239171106,-0.0008160427634593681,0.010164509067228877,-0.007233121962773925,-0.000885929317991696,0.01669,4.597953621399142e-05,0.05372687704026102,,,,,,,,,,,,,,,,,
2022-11-14,1.0620894909420449,0.7912360248954249,1.3324738812717414,0.9765518025982886,0.0012311445913952834,-0.019572994641393948,-0.014724108813358394,-0.0004947995255806248,0.01679,4.625275315062183e-05,-0.0033991652682758833,,,,,,,,,,,,,,,,,
2022-11-15,1.0628616033019116,0.7855165486806731,1.3397375822062263,0.9773239149581552,0.0007269748608300652,-0.007228533629403011,0.005451289542390381,0.0007906517174125494,0.01677,4.6198111906869954e-05,-0.007469130472325447,,,,,,,,,,,,,,,,,
2022-11-16,1.065297524867997,0.7635974948473284,1.366528479171742,0.9797598365242408,0.0022918520704087175,-0.02790400007505789,0.019997122810720525,0.002492440355549741,0.0168,4.628007337048601e-05,-0.016486145547870645,,,,,,,,,,,,,,,,,
2022-11-17,1.0618312074536769,0.7517454237231621,1.3714479154672683,0.9762935191099206,-0.003253849120460117,-0.015521359360321063,0.003599951534495549,-0.0035379256069704157,0.01718,4.7318043229438445e-05,-0.006059265811587777,,,,,,,,,,,,,,,,,
2022-11-18,1.058821880718175,0.7609833577941894,1.3561913279252371,0.9732841923744188,-0.002834091439747999,0.012288646900269207,-0.011124438172216755,-0.003082399582295059,0.016819999999999998,4.63347130064129e-05,0.011257953989231462,,,,,,,,,,,,,,,,,
2022-11-21,1.0591545938109848,0.7613373637358399,1.3754603380672896,0.97190017018905,0.0003142295213847124,0.0004651953791430241,0.014208179734883863,-0.0014220123949535424,0.01733,4.772766173077869e-05,-0.00171609610138157,,,,,,,,,,,,,,,,,
2022-11-22,1.059838398558289,0.7713895360463837,1.3667757752513543,0.9725839749363544,0.0006456137293837649,0.013203308794958346,-0.006313931834732722,0.0007035750875230562,0.01732,4.770035570444975e-05,0.006347247322255001,,,,,,,,,,,,,,,,,
2022-11-23,1.0613056519926147,0.7843597035538863,1.356740114612503,0.97405122837068,0.0013844124126107804,0.016814030916181277,-0.007342580122189801,0.001508613623231403,0.01753,4.827372605387126e-05,0.0082344181157199,,,,,,,,,,,,,,,,,
2022-11-24,1.0621539110444242,0.7917273193851314,1.3510690168848771,0.9748994874224896,0.0007992599023824987,0.009393159538745977,-0.0041799440191577775,0.0008708567137976075,0.018009999999999998,4.9583843857003984e-05,0.002432772926712623,,,,,,,,,,,,,,,,,
2022-11-25,1.0637911390397594,0.7966801291075966,1.3493906631530823,0.9765367154178246,0.0015414225549716942,0.006255701428001137,-0.0012422412999038013,0.0016793813274675884,0.018340000000000002,5.0484192558597485e-05,0.0021668472372697867,,,,,,,,,,,,,,,,,
2022-11-28,1.0679379819609425,0.7829226748192252,1.3592764292619055,0.9780161719660044,0.003898173963853724,-0.01726847926253894,0.007326096421716333,0.001515003506598056,0.018340000000000002,5.0484192558597485e-05,-0.011502702702702705,,,,,,,,,,,,,,,,,
2022-11-29,1.0638481955740993,0.768958599226466,1.3650609320809788,0.9739263855791612,-0.0038296103855521846,-0.017835829823147464,0.004255575021053115,-0.00418171652378907,0.01859,5.116608122746058e-05,-0.004593376788135983,,,,,,,,,,,,,,,,,
2022-11-30,1.0600356488218032,0.77179383816502,1.3546005996378327,0.9701138388268652,-0.003583731934835521,0.003687115198927504,-0.007662905147537757,-0.003914614912120751,0.01839,5.062058364635469e-05,0.004131141777270031,,,,,,,,,,,,,,,,,
