,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,benchmark_return_ann,p_alpha,l_alpha,s_alpha,pac_alpha,p_sr,l_sr,s_sr,pac_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,total_trades
2022-04-29,1.0229549835819156,0.9470501467869006,1.0727432994423385,0.9950008239433976,0.004822727445791486,0.024335279721601655,-0.011681801916563095,0.0049588919836769385,0.0031,8.597828370371374e-06,0.010486373231493484,,,,,,,,,,,,,,,,,,
2022-05-02,1.0147769068530157,0.9163596679207132,1.087077624850726,0.986822747214498,-0.007994561696414104,-0.03240639259738498,0.013362307101651538,-0.0082191657857007,0.00309,8.570136061702982e-06,-0.021257572892766863,,,,,,,,,,,,,,,,,,
2022-05-03,1.0176099604969242,0.923140470403272,1.085962929655984,0.9896558008584064,0.0027917994829960158,0.007399717294351182,-0.001025405333768048,0.0028708840082023457,0.00308,8.542443477921324e-06,0.001929373274545343,,,,,,,,,,,,,,,,,,
2022-05-04,1.0129381967699835,0.907186240522209,1.0945766098197265,0.9829961188954764,-0.00459091784504484,-0.01728255925568234,0.007931836279596594,-0.0067292910900471625,0.00313,8.680903644142646e-06,-0.014593058104350298,,,,,,,,,,,,,,,,,,
2022-05-05,1.0140147066100171,0.8881240996428895,1.1157917703791127,0.98407262873551,0.0010627596466066258,-0.021012378746338323,0.01938207007993742,0.0010951313228411141,0.00311,8.625520403482412e-06,-0.01186671138191564,,,,,,,,,,,,,,,,,,
2022-05-06,1.0095719388642053,0.8600421456049899,1.1349881889253888,0.9796298609896982,-0.00438136421183144,-0.03161940324464929,0.017204301963755997,-0.0045146746450215325,0.00315,8.73628578346164e-06,-0.01801327990698187,,,,,,,,,,,,,,,,,,
2022-05-09,1.0119319946133738,0.8245562272200367,1.175194218808679,0.9819899167388668,0.0023376796227356778,-0.041260673754529686,0.035424183507457796,0.0024091300634552226,0.00335,9.2900466255319e-06,-0.03213078902672695,,,,,,,,,,,,,,,,,,
2022-05-10,1.0097683964902096,0.8315794807727463,1.1638437690096408,0.9798263186157024,-0.0021380864867217575,0.008517616289659635,-0.009658360820175238,-0.00220327936803022,0.0034999999999999996,9.705295024531324e-06,0.013826338017953077,,,,,,,,,,,,,,,,,,
2022-05-11,1.0150424134666844,0.8673794722182359,1.1471535658628478,0.9830721434882956,0.005222996674095315,0.043050595010139414,-0.014340587277444805,0.0033126532844911516,0.004030000000000001,1.1172010465410054e-05,0.024642434932319324,,,,,,,,,,,,,,,,,,
2022-05-12,1.0190119978996457,0.8756415920076266,1.146830614939379,0.9870417279212568,0.003910757206099236,0.009525380821223672,-0.00028152370622314127,0.00403793806919972,0.0035499999999999998,9.843697402756035e-06,-0.004195437544556979,,,,,,,,,,,,,,,,,,
2022-05-13,1.0207931827647343,0.8988228392529796,1.127211737424204,0.9888229127863456,0.0017479527903105918,0.026473442395768654,-0.017107040272213103,0.001804568960666053,0.00366,1.0148158430922649e-05,0.023564575141830524,,,,,,,,,,,,,,,,,,
2022-05-16,1.0242816946688889,0.9145852578216443,1.118426342663848,0.9923114246905,0.003417452196052384,0.0175367356950622,-0.007793917033219966,0.0035279440424011987,0.0034899999999999996,9.677613723724221e-06,0.00021186128139438765,,,,,,,,,,,,,,,,,,
2022-05-17,1.0213760724235643,0.9208699762312744,1.106330379763569,0.9894058024451756,-0.0028367413578193057,0.0068716594280111565,-0.0108151627325489,-0.0029281354351338162,0.00313,8.680903644142646e-06,0.012132970335427817,,,,,,,,,,,,,,,,,,
2022-05-18,1.0207999185640204,0.9015754392721418,1.1149413834681046,0.9866821631153492,-0.0005640957088184351,-0.020952509536793507,0.007783392612228379,-0.0027528030693728667,0.0034899999999999996,9.677613723724221e-06,-0.011846073559868886,,,,,,,,,,,,,,,,,,
2022-05-19,1.0277231017211972,0.9158146163604114,1.1145485726941884,0.993605346272526,0.0067821157028653545,0.015793661260077307,-0.0003523151797399926,0.007016629484126291,0.00256,7.102049613072481e-06,-0.0023040977042233513,,,,,,,,,,,,,,,,,,
2022-05-20,1.0308270172996823,0.9229039377254512,1.1136670824861197,0.9967092618510112,0.003020186637127109,0.007741000458383107,-0.000790894385103269,0.0031238917847307146,0.0025900000000000003,7.18516950803938e-06,0.0027934085695058286,,,,,,,,,,,,,,,,,,
2022-05-23,1.026308105357237,0.9283797776235532,1.0991534187031262,0.9921903499085656,-0.004383773287474524,0.005933271789475114,-0.013032318195661863,-0.004533831595036508,0.0028799999999999997,7.988533978986467e-06,0.010914505115514839,,,,,,,,,,,,,,,,,,
2022-05-24,1.0310792387647274,0.9211297376057512,1.115945725535909,0.9969614833160564,0.004648831459661551,-0.007809347200948724,0.01527749133746581,0.004808687574849424,0.00295,8.182414832802465e-06,-0.010218912303950445,,,,,,,,,,,,,,,,,,
2022-05-25,1.027396553943646,0.9083991961694552,1.120912719862709,0.9910849576693116,-0.0035716797338420925,-0.01382057371134926,0.004450928224501771,-0.005894435988839319,0.0027800000000000004,7.711537919119493e-06,-0.011398557285978606,,,,,,,,,,,,,,,,,,
2022-05-27,1.0316142279059233,0.9365090917794604,1.1012381721772575,0.9953026316315886,0.004105205478924123,0.030944430299519432,-0.017552256600193772,0.004255612931706176,0.0028199999999999996,7.82233964846668e-06,0.04128339976855533,,,,,,,,,,,,,,,,,,
2022-05-30,1.03184600880362,0.9487471419704108,1.089463683781701,0.9955344125292857,0.0002246778799932514,0.013067732388691411,-0.010692045275071616,0.00023287479639955144,0.0028599999999999997,7.933136970450505e-06,0.010568565104107641,,,,,,,,,,,,,,,,,,
2022-05-31,1.0287101696146332,0.931787996209189,1.1001511511649495,0.9923985733402988,-0.003039057342115181,-0.017875306297102656,0.009809842716510309,-0.0031499053669273858,0.00256,7.102049613072481e-06,-0.015383126348171738,,,,,,,,,,,,,,,,,,
2022-06-01,1.0317740370755804,0.9174490004620728,1.1206178818339598,0.9954624408012458,0.0029783582892883853,-0.015388689063876915,0.018603562471700474,0.003087335616207554,0.0027900000000000004,7.739238764736811e-06,-0.007277201782250109,,,,,,,,,,,,,,,,,,
2022-06-02,1.032353545608642,0.9258546564460498,1.110190057467353,0.9938845829192494,0.0005616622557242934,0.009161987183749165,-0.009305423852010053,-0.0015850501408434248,0.0028399999999999996,7.877738860351258e-06,0.01661134912384865,,,,,,,,,,,,,,,,,,
2022-06-03,1.030237324114694,0.9133229731244736,1.118489297801034,0.9917683614253016,-0.002049899962033086,-0.013535259810303013,0.00747551311404604,-0.002129242701131462,0.0028899999999999998,8.016232069918416e-06,-0.005447554684220979,,,,,,,,,,,,,,,,,,
2022-06-07,1.0299586993349117,0.9115664676936518,1.119688553672291,0.9914897366455192,-0.0002704471807228881,-0.0019232029440942044,0.0010722104123970233,-0.0002809373545471505,0.00293,8.127021680293112e-06,0.0026178250826542904,,,,,,,,,,,,,,,,,,
